Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
121,5,Low sitting/standing (stationary),Waiting Area,Adult,{},{13}
121,18,Raised Guarding (Vigilant),Foraging,Adult,{},{}
121,20,Low sitting/standing (stationary),Background,Adult,{},{}
121,13,Moving,Foraging,Adult,{},{5}
122,18,Raised Guarding (Vigilant),Foraging,Adult,{},{13}
122,20,Low sitting/standing (stationary),Background,Adult,{},{}
122,13,Moving,Foraging,Adult,{},{18}
123,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
123,20,Low sitting/standing (stationary),Background,Adult,{13},{13}
123,13,Moving,Background,Adult,{20},{20}
124,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
125,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
126,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
126,23,Moving,Background,Adult,{},{}
127,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
127,23,Moving,Background,Adult,{},{}
128,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
128,23,High sitting/standing (Vigilant),Background,Adult,{},{}
129,18,Low sitting/standing (stationary),Foraging,Adult,{},{}
129,23,High sitting/standing (Vigilant),Background,Adult,{},{}
129,24,Moving,Waiting Area,Adult,{},{}
130,18,Moving,Foraging,Adult,{},{}
130,23,High sitting/standing (Vigilant),Background,Adult,{},{}
130,24,Interacting with foreign object,Foraging,Adult,{},{}
131,18,Moving,Foraging,Adult,{},{24}
131,23,High sitting/standing (Vigilant),Background,Adult,{},{}
131,24,Interacting with foreign object,Foraging,Adult,{},{18}
132,18,Moving,Foraging,Adult,{24},{24}
132,23,High sitting/standing (Vigilant),Background,Adult,{},{}
132,24,Interacting with foreign object,Foraging,Adult,{18},{18}
133,18,Interacting with foreign object,Foraging,Adult,{24},{24}
133,23,High sitting/standing (Vigilant),Background,Adult,{},{}
133,24,Interacting with foreign object,Foraging,Adult,{18},{18}
134,18,Low sitting/standing (stationary),Foraging,Adult,{24},{24;25}
134,24,Interacting with foreign object,Foraging,Adult,{18},{25;18}
134,25,Moving,Foraging,Adult,{},{24;18}
135,23,Moving,Foraging,Adult,{26},{24;26;25}
135,24,Interacting with foreign object,Foraging,Adult,{25},{23;26;25}
135,25,Interacting with foreign object,Foraging,Adult,{24;26},{23;24;26}
135,26,Moving,Foraging,Adult,{23;25},{23;24;25}
136,23,Moving,Foraging,Adult,{26},{26}
136,25,Moving,Foraging,Adult,{},{26}
136,26,Interacting with foreign object,Foraging,Adult,{23},{23;25}
137,18,Interacting with foreign object,Foraging,Adult,{23;26},{23;26;25}
137,23,Low sitting/standing (stationary),Foraging,Adult,{26;18},{26;18}
137,25,Moving,Waiting Area,Adult,{},{26;18}
137,26,Interacting with foreign object,Foraging,Adult,{23;18},{23;25;18}
138,23,Interacting with foreign object,Foraging,Adult,{24;26},{24;26;25}
138,24,Interacting with foreign object,Foraging,Adult,{23;26;25},{23;26;25}
138,25,Moving,Foraging,Adult,{24;26},{23;24;26}
138,26,Interacting with foreign object,Foraging,Adult,{23;24;25},{23;24;25}
139,18,Interacting with foreign object,Foraging,Adult,{24;26;25},{24;26;25}
139,24,Interacting with foreign object,Foraging,Adult,{26;25;18},{26;25;18}
139,25,Interacting with foreign object,Foraging,Adult,{24;26;18},{24;26;18}
139,26,Interacting with foreign object,Foraging,Adult,{24;25;18},{24;25;18}
140,24,Interacting with foreign object,Foraging,Adult,{25},{26;25}
140,25,Interacting with foreign object,Foraging,Adult,{24;26},{24;26}
140,26,Interacting with foreign object,Foraging,Adult,{25},{24;25}
141,24,Interacting with foreign object,Foraging,Adult,{25},{26;25}
141,25,Interacting with foreign object,Foraging,Adult,{24},{24;26}
141,26,Interacting with foreign object,Foraging,Adult,{},{24;25}
142,18,Interacting with foreign object,Foraging,Adult,{23;24;26;25},{23;24;26;25}
142,23,High sitting/standing (Vigilant),Foraging,Adult,{26;25;18},{24;26;25;18}
142,24,Interacting with foreign object,Foraging,Adult,{25;18},{23;26;25;18}
142,25,Interacting with foreign object,Foraging,Adult,{23;24;26;18},{23;24;26;18}
142,26,Interacting with foreign object,Foraging,Adult,{23;25;18},{23;24;25;18}
143,24,Interacting with foreign object,Foraging,Adult,{25},{25}
143,25,Interacting with foreign object,Foraging,Adult,{24},{24}
143,27,Moving,Foraging,Adult,{},{}
144,18,Interacting with foreign object,Foraging,Adult,{24;26;25;27},{24;26;25;27}
144,24,Moving,Foraging,Adult,{25;18;27},{26;25;18;27}
144,25,Interacting with foreign object,Foraging,Adult,{24;26;18;27},{24;26;18;27}
144,26,Interacting with foreign object,Foraging,Adult,{25;18},{24;25;18;27}
144,27,Moving,Foraging,Adult,{24;25;18},{24;26;25;18}
145,24,Moving,Foraging,Adult,{27},{27}
145,27,Moving,Foraging,Adult,{24},{24}
146,18,Moving,Foraging,Adult,{24;27},{23;24;26;27}
146,23,Interacting with foreign object,Foraging,Adult,{26},{24;26;18;27}
146,24,Moving,Foraging,Adult,{18;27},{23;26;18;27}
146,26,Interacting with foreign object,Foraging,Adult,{23;27},{23;24;18;27}
146,27,Moving,Foraging,Adult,{24;26;18},{23;24;26;18}
147,18,Moving,Foraging,Adult,{24;25},{26;25;27;23;24}
147,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;27;24;18}
147,24,Moving,Foraging,Adult,{26;25;18;27},{26;25;27;23;18}
147,25,Interacting with foreign object,Foraging,Adult,{24;26;18;27},{26;27;23;24;18}
147,26,Interacting with foreign object,Foraging,Adult,{23;24;25;27},{25;27;23;24;18}
147,27,Interacting with foreign object,Foraging,Adult,{23;24;26;25},{26;25;23;24;18}
148,18,Moving,Foraging,Adult,{25},{26;25;27;23;24}
148,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;27;24;18}
148,24,Moving,Foraging,Adult,{26;25;27},{26;25;27;23;18}
148,25,Interacting with foreign object,Foraging,Adult,{24;26;18;27},{26;27;23;24;18}
148,26,Interacting with foreign object,Foraging,Adult,{23;24;25;27},{25;27;23;24;18}
148,27,Interacting with foreign object,Foraging,Adult,{23;24;26;25},{26;25;23;24;18}
148,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
149,18,Low sitting/standing (stationary),Foraging,Adult,{25},{23;26;25;27}
149,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;18;27}
149,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
149,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;25;18;27}
149,27,Interacting with foreign object,Foraging,Adult,{23;26;25},{23;26;25;18}
149,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
150,18,Low sitting/standing (stationary),Foraging,Adult,{25;27},{23;26;25;27}
150,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;18;27}
150,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
150,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;25;18;27}
150,27,Interacting with foreign object,Foraging,Adult,{23;26;25;18},{23;26;25;18}
151,18,Low sitting/standing (stationary),Foraging,Adult,{25;27},{23;26;25;27}
151,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;18;27}
151,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
151,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;25;18;27}
151,27,Interacting with foreign object,Foraging,Adult,{23;26;25;18},{23;26;25;18}
152,18,Low sitting/standing (stationary),Foraging,Adult,{25;27},{23;26;25;27}
152,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;18;27}
152,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
152,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;25;18;27}
152,27,Interacting with foreign object,Foraging,Adult,{23;26;25;18},{23;26;25;18}
153,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;25;27}
153,25,Interacting with foreign object,Foraging,Adult,{26;27},{23;26;27}
153,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;25;27}
153,27,Interacting with foreign object,Foraging,Adult,{23;26;25},{23;26;25}
154,29,Moving,Background,Adult,{},{}
155,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
155,29,Moving,Background,Adult,{},{}
156,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
156,29,Moving,Background,Adult,{},{}
157,18,Interacting with foreign object,Foraging,Adult,{23;26;25;27},{23;26;25;27}
157,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
157,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
157,29,Moving,Background,Adult,{},{}
157,27,Moving,Foraging,Adult,{26;25;18},{23;26;25;18}
157,26,Interacting with foreign object,Foraging,Adult,{23;25;18;27},{23;25;18;27}
157,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;25;18;27}
158,18,Interacting with foreign object,Foraging,Adult,{23;26;25;27},{23;26;25;27}
158,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
158,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
158,29,Moving,Background,Adult,{},{}
158,27,Moving,Foraging,Adult,{26;25;18},{23;26;25;18}
158,26,Interacting with foreign object,Foraging,Adult,{23;25;18;27},{23;25;18;27}
158,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;25;18;27}
159,18,Interacting with foreign object,Foraging,Adult,{23;26;25;27},{23;26;25;27}
159,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{23;26;18;27}
159,28,Low sitting/standing (stationary),Foraging,Adult,{},{}
159,27,Interacting with foreign object,Foraging,Adult,{26;25;18},{23;26;25;18}
159,26,Interacting with foreign object,Foraging,Adult,{23;25;18;27},{23;25;18;27}
159,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;25;18;27}
160,25,Interacting with foreign object,Foraging,Adult,{27},{27}
160,28,Raised Guarding (Vigilant),Foraging,Adult,{},{}
160,27,Interacting with foreign object,Foraging,Adult,{25},{25}
161,18,High sitting/standing (Vigilant),Foraging,Adult,{23;26;27},{23;26;27}
161,28,Raised Guarding (Vigilant),Foraging,Adult,{},{}
161,27,Interacting with foreign object,Foraging,Adult,{26;18},{23;26;18}
161,26,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;18;27}
161,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;18;27}
162,18,High sitting/standing (Vigilant),Foraging,Adult,{23;26;27},{23;26;27}
162,28,Raised Guarding (Vigilant),Foraging,Adult,{},{}
162,27,Interacting with foreign object,Foraging,Adult,{26;18},{23;26;18}
162,26,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;18;27}
162,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;18;27}
163,18,Moving,Foraging,Adult,{26;27},{26;27}
163,28,Raised Guarding (Vigilant),Foraging,Adult,{},{}
163,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18}
163,26,Interacting with foreign object,Foraging,Adult,{18;27},{18;27}
164,18,Moving,Foraging,Adult,{26;27},{26;27}
164,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18}
164,26,Interacting with foreign object,Foraging,Adult,{18;27},{18;27}
165,18,Moving,Foraging,Adult,{27},{26;27}
165,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18}
165,26,Interacting with foreign object,Foraging,Adult,{27},{18;27}
166,18,High sitting/standing (Vigilant),Foraging,Adult,{},{26}
166,26,Interacting with foreign object,Foraging,Adult,{},{18}
167,18,High sitting/standing (Vigilant),Foraging,Adult,{26},{23;26}
167,26,Interacting with foreign object,Foraging,Adult,{23;18},{23;18}
167,23,Interacting with foreign object,Foraging,Adult,{26},{26;18}
168,18,High sitting/standing (Vigilant),Foraging,Adult,{26},{23;26}
168,26,Interacting with foreign object,Foraging,Adult,{23;18},{23;18}
168,23,Interacting with foreign object,Foraging,Adult,{26},{26;18}
169,18,Moving,Foraging,Adult,{26;27},{23;26;27}
169,27,Interacting with foreign object,Foraging,Adult,{23;26;18},{23;26;18}
169,26,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;18;27}
169,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;18;27}
170,18,Moving,Foraging,Adult,{26;27},{23;26;27}
170,27,Interacting with foreign object,Foraging,Adult,{23;26;18},{23;26;18}
170,26,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;18;27}
170,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;18;27}
171,18,Moving,Foraging,Adult,{27},{23;26;27}
171,27,Interacting with foreign object,Foraging,Adult,{23;26;18},{23;26;18}
171,26,Interacting with foreign object,Foraging,Adult,{23;27},{23;18;27}
171,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;18;27}
171,30,Low sitting/standing (stationary),Foraging,Adult,{},{}
172,18,Moving,Foraging,Adult,{25},{23;26;25;27}
172,25,Interacting with foreign object,Foraging,Adult,{26;18;27},{26;27;23;24;18}
172,27,Interacting with foreign object,Foraging,Adult,{24;26;25;23},{26;25;23;24;18}
172,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{25;27;23;24;18}
172,24,Foraging,Foraging,Adult,{23;27},{23;26;25;27}
172,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{26;25;27;24;18}
172,30,Low sitting/standing (stationary),Foraging,Adult,{},{}
173,18,Moving,Waiting Area,Adult,{},{26;25;27}
173,25,Moving,Foraging,Adult,{26;27},{26;27;23;24;18}
173,27,Interacting with foreign object,Foraging,Adult,{24;26;25;23},{26;25;23;24;18}
173,26,Interacting with foreign object,Foraging,Adult,{23;24;25;27},{25;27;23;24;18}
173,24,Foraging,Foraging,Adult,{23;26;27},{23;26;25;27}
173,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;25;27}
173,30,Low sitting/standing (stationary),Foraging,Adult,{},{}
174,18,Moving,Waiting Area,Adult,{},{25}
174,25,Moving,Foraging,Adult,{26},{26;27;23;24;18}
174,27,Interacting with foreign object,Foraging,Adult,{24;26;23},{24;26;25;23}
174,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{23;24;25;27}
174,24,Foraging,Foraging,Adult,{23;27},{23;26;25;27}
174,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;25;27}
174,30,Low sitting/standing (stationary),Foraging,Adult,{},{}
175,18,Moving,Waiting Area,Adult,{25},{26;25}
175,25,Moving,Foraging,Adult,{26;18},{26;27;23;24;18}
175,27,Interacting with foreign object,Foraging,Adult,{24;26;23},{24;26;25;23}
175,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{25;27;23;24;18}
175,24,Foraging,Foraging,Adult,{23;27},{23;26;25;27}
175,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;25;27}
176,18,Moving,Waiting Area,Adult,{},{26;25}
176,25,Moving,Foraging,Adult,{26},{26;27;23;24;18}
176,27,Interacting with foreign object,Foraging,Adult,{24;26;23},{24;26;25;23}
176,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{25;27;23;24;18}
176,24,Foraging,Foraging,Adult,{23;27},{23;26;25;27}
176,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;25;27}
177,18,Moving,Foraging,Adult,{23;24;27},{26;25;27;23;24}
177,25,Moving,Foraging,Adult,{26},{26;27;23;24;18}
177,27,Interacting with foreign object,Foraging,Adult,{24;26;23;18},{26;25;23;24;18}
177,26,Interacting with foreign object,Foraging,Adult,{23;25;27},{25;27;23;24;18}
177,24,Foraging,Foraging,Adult,{23;18;27},{26;25;27;23;18}
177,23,Interacting with foreign object,Foraging,Adult,{24;26;18;27},{26;25;27;24;18}
178,18,Low sitting/standing (stationary),Foraging,Adult,{24;27},{24;26;25;27}
178,25,Moving,Foraging,Adult,{26},{24;26;18;27}
178,27,Interacting with foreign object,Foraging,Adult,{24;26;18},{24;26;25;18}
178,26,Interacting with foreign object,Foraging,Adult,{25;27},{24;25;18;27}
178,24,Foraging,Foraging,Adult,{18;27},{26;25;18;27}
179,18,Low sitting/standing (stationary),Foraging,Adult,{24},{24;26;23;27}
179,25,Moving,Foraging,Adult,{},{26;27}
179,27,Moving,Foraging,Adult,{23;26},{26;25;23;24;18}
179,26,Interacting with foreign object,Foraging,Adult,{23;27},{25;27;23;24;18}
179,24,Interacting with foreign object,Foraging,Adult,{23;18},{23;26;18;27}
179,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;18;27}
180,18,Low sitting/standing (stationary),Foraging,Adult,{24},{24;26;23;27}
180,25,High sitting/standing (Vigilant),Foraging,Adult,{},{26;27}
180,27,Moving,Foraging,Adult,{26},{26;25;23;24;18}
180,26,Interacting with foreign object,Foraging,Adult,{23;27},{25;27;23;24;18}
180,24,Interacting with foreign object,Foraging,Adult,{23;18},{23;26;18;27}
180,23,Interacting with foreign object,Foraging,Adult,{24;26},{24;26;18;27}
181,18,Low sitting/standing (stationary),Foraging,Adult,{24},{23;24;27}
181,25,High sitting/standing (Vigilant),Foraging,Adult,{},{27}
181,27,Interacting with foreign object,Foraging,Adult,{},{23;24;25;18}
181,24,Interacting with foreign object,Foraging,Adult,{23;18},{23;18;27}
181,23,Interacting with foreign object,Foraging,Adult,{24},{24;18;27}
182,18,Low sitting/standing (stationary),Foraging,Adult,{24},{23;24;27}
182,25,High sitting/standing (Vigilant),Foraging,Adult,{},{27}
182,27,Interacting with foreign object,Foraging,Adult,{23},{23;24;25;18}
182,24,Interacting with foreign object,Foraging,Adult,{23;18},{23;18;27}
182,23,Interacting with foreign object,Foraging,Adult,{24;27},{24;18;27}
183,18,Low sitting/standing (stationary),Foraging,Adult,{24},{23;24;27}
183,25,High sitting/standing (Vigilant),Foraging,Adult,{},{}
183,27,Interacting with foreign object,Foraging,Adult,{23;24},{23;24;18}
183,24,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;18;27}
183,23,Interacting with foreign object,Foraging,Adult,{24;27},{24;18;27}
184,18,Low sitting/standing (stationary),Foraging,Adult,{24;27},{24;26;23;27}
184,25,High sitting/standing (Vigilant),Foraging,Adult,{},{26}
184,27,Interacting with foreign object,Foraging,Adult,{24;26;23;18},{24;26;23;18}
184,26,Interacting with foreign object,Foraging,Adult,{23;27},{25;27;23;24;18}
184,24,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;26;18;27}
184,23,Interacting with foreign object,Foraging,Adult,{24;26;27},{24;26;18;27}
185,18,Low sitting/standing (stationary),Foraging,Adult,{23;24;27},{24;26;23;27}
185,25,High sitting/standing (Vigilant),Foraging,Adult,{},{26}
185,27,Interacting with foreign object,Foraging,Adult,{24;26;23;18},{24;26;23;18}
185,26,Interacting with foreign object,Foraging,Adult,{27},{25;27;23;24;18}
185,24,Interacting with foreign object,Foraging,Adult,{23;18;27},{23;26;18;27}
185,23,Interacting with foreign object,Foraging,Adult,{24;18;27},{24;26;18;27}
186,18,Low sitting/standing (stationary),Foraging,Adult,{23;24;27},{24;26;23;27}
186,25,High sitting/standing (Vigilant),Foraging,Adult,{},{26}
186,27,Interacting with foreign object,Foraging,Adult,{24;26;23;18},{24;26;23;18}
186,26,Interacting with foreign object,Foraging,Adult,{27},{25;27;23;24;18}
186,24,High sitting/standing (Vigilant),Foraging,Adult,{23;18;27},{23;26;18;27}
186,23,Interacting with foreign object,Foraging,Adult,{24;18;27},{24;26;18;27}
187,25,Moving,Foraging,Adult,{},{26}
187,26,Interacting with foreign object,Foraging,Adult,{23},{23;24;25}
187,24,Low sitting/standing (stationary),Foraging,Adult,{23},{23;26}
187,23,Moving,Foraging,Adult,{24;26},{24;26}
188,18,Low sitting/standing (stationary),Waiting Area,Adult,{27},{27}
188,27,Moving,Waiting Area,Adult,{18},{18}
188,24,Low sitting/standing (stationary),Foraging,Adult,{},{}
188,23,Moving,Waiting Area,Adult,{},{}
189,18,Low sitting/standing (stationary),Waiting Area,Adult,{27},{27}
189,27,Moving,Waiting Area,Adult,{18},{18}
189,24,Moving,Foraging,Adult,{},{}
190,18,Low sitting/standing (stationary),Waiting Area,Adult,{23},{23;27}
190,27,Low sitting/standing (stationary),Waiting Area,Adult,{},{23;18}
190,24,Moving,Foraging,Adult,{},{}
190,23,Moving,Waiting Area,Adult,{18},{18;27}
191,18,Low sitting/standing (stationary),Waiting Area,Adult,{23},{23;27}
191,27,Low sitting/standing (stationary),Waiting Area,Adult,{},{18}
191,23,Moving,Waiting Area,Adult,{18},{18}
192,18,Low sitting/standing (stationary),Waiting Area,Adult,{27},{23;27}
192,27,Moving,Waiting Area,Adult,{18},{23;18}
192,23,Moving,Waiting Area,Adult,{},{18;27}
193,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
193,24,High sitting/standing (Vigilant),Background,Adult,{},{}
193,31,Moving,Foraging,Adult,{},{}
193,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
194,18,Moving,Waiting Area,Adult,{},{}
194,24,High sitting/standing (Vigilant),Background,Adult,{},{}
194,23,Moving,Foraging,Adult,{},{31}
194,31,Moving,Foraging,Adult,{},{23}
194,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
195,27,Moving,Waiting Area,Adult,{23;31;32},{23;31;32}
195,24,High sitting/standing (Vigilant),Background,Adult,{},{}
195,23,Moving,Foraging,Adult,{31;27},{32;31;27}
195,31,High sitting/standing (Vigilant),Foraging,Adult,{23;32;27},{23;32;27}
195,32,Moving,Foraging,Adult,{31;27},{23;31;27}
195,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
196,27,Moving,Waiting Area,Adult,{23;31},{23;31;32}
196,24,High sitting/standing (Vigilant),Background,Adult,{},{}
196,23,Moving,Foraging,Adult,{32;31;27},{32;31;27}
196,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
196,32,Moving,Foraging,Adult,{23},{23;31;27}
196,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
197,27,Moving,Waiting Area,Adult,{},{23;31}
197,24,High sitting/standing (Vigilant),Background,Adult,{},{}
197,23,Low sitting/standing (stationary),Foraging,Adult,{32;31},{32;31;27}
197,31,High sitting/standing (Vigilant),Foraging,Adult,{23;32},{23;32;27}
197,32,Interacting with foreign object,Foraging,Adult,{23;31},{23;31}
197,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
198,27,High sitting/standing (Vigilant),Waiting Area,Adult,{31},{23;31;32}
198,24,High sitting/standing (Vigilant),Background,Adult,{},{}
198,23,High sitting/standing (Vigilant),Foraging,Adult,{32;31},{32;31;27}
198,31,Low sitting/standing (stationary),Foraging,Adult,{23;27},{23;32;27}
198,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
198,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
199,27,High sitting/standing (Vigilant),Waiting Area,Adult,{31},{23;31;32}
199,24,High sitting/standing (Vigilant),Background,Adult,{},{}
199,23,Low sitting/standing (stationary),Foraging,Adult,{32;31},{32;31;27}
199,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
199,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
199,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
200,27,Moving,Waiting Area,Adult,{31},{23;31;32}
200,24,High sitting/standing (Vigilant),Background,Adult,{},{}
200,23,High sitting/standing (Vigilant),Foraging,Adult,{32;31},{32;31;27}
200,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
200,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
200,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
201,24,High sitting/standing (Vigilant),Background,Adult,{},{}
201,23,High sitting/standing (Vigilant),Foraging,Adult,{32;31},{32;31}
201,31,High sitting/standing (Vigilant),Foraging,Adult,{23},{23;32}
201,32,Interacting with foreign object,Foraging,Adult,{23},{23;31}
201,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
202,18,Moving,Waiting Area,Adult,{},{}
202,24,High sitting/standing (Vigilant),Background,Adult,{},{}
202,23,High sitting/standing (Vigilant),Foraging,Adult,{32;31},{32;31}
202,31,High sitting/standing (Vigilant),Foraging,Adult,{23},{23;32}
202,32,Interacting with foreign object,Foraging,Adult,{23},{23;31}
202,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
203,18,Moving,Waiting Area,Adult,{},{}
203,27,Moving,Foraging,Adult,{23;31},{23;31;32}
203,24,High sitting/standing (Vigilant),Background,Adult,{},{}
203,23,High sitting/standing (Vigilant),Foraging,Adult,{32;31;27},{32;31;27}
203,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
203,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
203,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
204,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
204,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;31;32}
204,24,High sitting/standing (Vigilant),Background,Adult,{},{}
204,23,Moving,Foraging,Adult,{32;31;27},{32;31;27}
204,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
204,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
204,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
205,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
205,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;31;32}
205,23,Moving,Foraging,Adult,{32;31;27},{32;31;27}
205,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
205,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
205,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
206,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
206,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;24;32;31}
206,24,Moving,Foraging,Adult,{},{31;33;27}
206,23,Moving,Foraging,Adult,{32;31;27},{32;31;27}
206,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;24;32;27}
206,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
206,33,Low sitting/standing (stationary),Foraging,Adult,{},{24}
207,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
207,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;31;32}
207,23,Moving,Foraging,Adult,{32;31;27},{32;31;27}
207,31,High sitting/standing (Vigilant),Foraging,Adult,{23;27},{23;32;27}
207,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
207,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
208,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
208,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;31;32}
208,23,Moving,Foraging,Adult,{32;27},{32;31;27}
208,31,High sitting/standing (Vigilant),Foraging,Adult,{27},{23;32;27}
208,32,Interacting with foreign object,Foraging,Adult,{23},{23;31;27}
208,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
209,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
209,27,High sitting/standing (Vigilant),Foraging,Adult,{23;24;31},{23;24;32;31}
209,24,Foraging,Foraging,Adult,{23;32;27},{23;31;32;27}
209,23,Moving,Foraging,Adult,{32;24;27},{32;24;27;31}
209,31,High sitting/standing (Vigilant),Foraging,Adult,{27},{23;24;32;27}
209,32,Interacting with foreign object,Foraging,Adult,{23;24},{23;24;27;31}
209,33,Low sitting/standing (stationary),Foraging,Adult,{},{}
210,18,Low sitting/standing (stationary),Waiting Area,Adult,{},{}
210,27,High sitting/standing (Vigilant),Foraging,Adult,{23;31},{23;24;32;31}
210,24,Moving,Foraging,Adult,{23;32},{23;31;32;27}
210,23,Moving,Foraging,Adult,{32;24;27},{32;24;27;31}
210,31,High sitting/standing (Vigilant),Foraging,Adult,{27},{23;24;32;27}
210,32,Interacting with foreign object,Foraging,Adult,{23;24},{23;24;27;31}
