Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
175,6,Dig burrow,Sand Area,Adult,{},{}
175,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
175,1,Low sitting/standing (stationary),Around Mound,Adult,{3;9;7;8},{3;9;7;8}
175,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
175,5,Moving,Sand Area,Adult,{},{}
175,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
175,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
175,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
176,6,Dig burrow,Sand Area,Adult,{},{}
176,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
176,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
176,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
176,5,Dig burrow,Sand Area,Adult,{},{}
176,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
176,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
176,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
177,6,Dig burrow,Sand Area,Adult,{},{}
177,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
177,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
177,2,Dig burrow,Sand Area,Adult,{},{}
177,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
177,5,Moving,Around Mound,Adult,{},{}
177,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
177,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
177,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
178,6,Dig burrow,Sand Area,Adult,{},{}
178,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
178,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
178,2,Dig burrow,Sand Area,Adult,{},{}
178,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
178,5,Moving,Around Mound,Adult,{},{}
178,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
178,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
178,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
179,6,Dig burrow,Sand Area,Adult,{},{}
179,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
179,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
179,2,Dig burrow,Sand Area,Adult,{},{}
179,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
179,5,Moving,Sand Area,Adult,{},{}
179,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
179,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
179,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
180,6,Dig burrow,Sand Area,Adult,{},{}
180,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
180,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
180,2,Dig burrow,Sand Area,Adult,{},{}
180,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
180,5,Moving,Sand Area,Adult,{},{}
180,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
180,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
180,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
181,6,Dig burrow,Sand Area,Adult,{},{}
181,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
181,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
181,2,Dig burrow,Sand Area,Adult,{},{}
181,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
181,5,Low sitting/standing (stationary),Sand Area,Adult,{},{}
181,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
181,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
181,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
182,6,Dig burrow,Sand Area,Adult,{},{}
182,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
182,1,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
182,2,Dig burrow,Sand Area,Adult,{},{}
182,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
182,5,Low sitting/standing (stationary),Sand Area,Adult,{},{}
182,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
182,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
182,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
183,6,Dig burrow,Sand Area,Adult,{},{}
183,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
183,1,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
183,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
183,5,Moving,Sand Area,Adult,{},{}
183,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
183,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
183,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
184,6,Dig burrow,Sand Area,Adult,{},{}
184,7,None,Around Mound,Pup,{10;1;9;8},{1;10;8;3;9}
184,1,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
184,3,Interact with pup,Around Mound,Adult,{10;1;9;8},{1;10;8;9;7}
184,5,Moving,Sand Area,Adult,{},{}
184,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
184,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
184,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
185,6,Dig burrow,Sand Area,Adult,{},{}
185,7,None,Around Mound,Pup,{1;10;8;3;9},{1;10;8;3;9}
185,1,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
185,3,Interact with pup,Around Mound,Adult,{1;10;8;9;7},{1;10;8;9;7}
185,5,Moving,Sand Area,Adult,{},{}
185,8,None,Around Mound,Pup,{1;10;3;9;7},{1;10;3;9;7}
185,9,None,Around Mound,Pup,{1;10;8;3;7},{1;10;8;3;7}
185,10,None,Around Mound,Pup,{1;8;3;9;7},{1;8;3;9;7}
186,6,Dig burrow,Sand Area,Adult,{},{}
186,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
186,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
186,5,Moving,Sand Area,Adult,{},{}
186,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
186,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
186,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
187,6,Dig burrow,Sand Area,Adult,{},{}
187,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
187,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
187,5,Foraging,Sand Area,Adult,{},{}
187,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
187,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
187,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
188,6,Dig burrow,Sand Area,Adult,{},{}
188,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
188,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
188,5,Foraging,Sand Area,Adult,{},{}
188,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
188,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
188,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
189,6,Dig burrow,Sand Area,Adult,{},{}
189,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
189,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
189,5,Moving,Sand Area,Adult,{},{}
189,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
189,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
189,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
190,6,Dig burrow,Sand Area,Adult,{},{}
190,7,None,Around Mound,Pup,{10;9;8},{10;1;9;8}
190,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;8},{10;9;7;8}
190,5,Moving,Sand Area,Adult,{},{}
190,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
190,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
190,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
191,6,Dig burrow,Sand Area,Adult,{},{}
191,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
191,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
191,5,Dig burrow,Sand Area,Adult,{},{}
191,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
191,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
191,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
192,6,Dig burrow,Sand Area,Adult,{},{}
192,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
192,1,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
192,5,Dig burrow,Sand Area,Adult,{},{}
192,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
192,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
192,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
193,6,Dig burrow,Sand Area,Adult,{},{}
193,7,None,Around Mound,Pup,{10;1;9;8},{10;1;9;8}
193,1,Moving,Around Mound,Adult,{10;9;7;8},{10;9;7;8}
193,5,Dig burrow,Sand Area,Adult,{},{}
193,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
193,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
193,10,None,Around Mound,Pup,{1;9;7;8},{1;9;7;8}
194,6,Dig burrow,Sand Area,Adult,{},{}
194,7,None,Around Mound,Pup,{10;9;8},{10;1;9;8}
194,1,Moving,Sand Area,Adult,{9;8},{10;9;7;8}
194,5,Dig burrow,Sand Area,Adult,{},{}
194,8,None,Around Mound,Pup,{1;9;7;10},{1;9;7;10}
194,9,None,Around Mound,Pup,{1;10;7;8},{1;10;7;8}
194,10,None,Around Mound,Pup,{9;7;8},{1;9;7;8}
195,6,Dig burrow,Sand Area,Adult,{},{}
195,7,None,Around Mound,Pup,{3;10;9;8},{1;10;8;3;9}
195,1,Moving,Sand Area,Adult,{3},{10;8;3;9;7}
195,3,Low sitting/standing (stationary),Around Mound,Adult,{1;10;8;9;7},{1;10;8;9;7}
195,5,Dig burrow,Sand Area,Adult,{},{}
195,8,None,Around Mound,Pup,{3;10;9;7},{1;10;3;9;7}
195,9,None,Around Mound,Pup,{3;10;7;8},{1;10;8;3;7}
195,10,None,Around Mound,Pup,{3;9;7;8},{1;8;3;9;7}
196,6,Dig burrow,Sand Area,Adult,{},{}
196,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
196,1,Moving,Sand Area,Adult,{},{}
196,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
196,5,Dig burrow,Sand Area,Adult,{},{}
196,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
196,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
196,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
197,6,Dig burrow,Sand Area,Adult,{},{}
197,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
197,1,Dig burrow,Sand Area,Adult,{},{5}
197,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
197,5,Dig burrow,Sand Area,Adult,{},{1}
197,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
197,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
197,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
198,6,Dig burrow,Sand Area,Adult,{},{}
198,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
198,1,Dig burrow,Sand Area,Adult,{},{5}
198,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
198,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
198,5,Dig burrow,Sand Area,Adult,{},{1}
198,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
198,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
198,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
199,6,Dig burrow,Sand Area,Adult,{},{}
199,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
199,1,Dig burrow,Sand Area,Adult,{},{5}
199,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
199,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
199,5,Dig burrow,Sand Area,Adult,{},{1}
199,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
199,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
199,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
200,6,Dig burrow,Sand Area,Adult,{},{}
200,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
200,1,Dig burrow,Sand Area,Adult,{},{}
200,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
200,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
200,5,Dig burrow,Sand Area,Adult,{},{}
200,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
200,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
200,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
201,6,Dig burrow,Sand Area,Adult,{},{}
201,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
201,1,Dig burrow,Sand Area,Adult,{},{5}
201,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
201,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
201,5,Dig burrow,Sand Area,Adult,{},{1}
201,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
201,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
201,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
202,6,Dig burrow,Sand Area,Adult,{},{}
202,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
202,1,Dig burrow,Sand Area,Adult,{},{}
202,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;9;7;8}
202,5,Dig burrow,Sand Area,Adult,{},{}
202,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
202,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
202,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
203,6,Dig burrow,Sand Area,Adult,{},{}
203,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
203,1,Dig burrow,Sand Area,Adult,{},{}
203,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;9;7;8}
203,5,Dig burrow,Sand Area,Adult,{},{}
203,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
203,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
203,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
204,6,Dig burrow,Sand Area,Adult,{},{}
204,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
204,1,Dig burrow,Sand Area,Adult,{},{}
204,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
204,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
204,5,Dig burrow,Sand Area,Adult,{},{}
204,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
204,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
204,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
205,6,Dig burrow,Sand Area,Adult,{},{}
205,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
205,1,Dig burrow,Sand Area,Adult,{},{}
205,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
205,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
205,5,Dig burrow,Sand Area,Adult,{},{}
205,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
205,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
205,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
206,6,Dig burrow,Sand Area,Adult,{},{}
206,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
206,1,Dig burrow,Sand Area,Adult,{},{}
206,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
206,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
206,5,Dig burrow,Sand Area,Adult,{},{}
206,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
206,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
206,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
207,6,Dig burrow,Sand Area,Adult,{},{}
207,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
207,1,Dig burrow,Sand Area,Adult,{},{}
207,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
207,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
207,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
207,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
207,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
208,6,Dig burrow,Sand Area,Adult,{},{}
208,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
208,1,Dig burrow,Sand Area,Adult,{},{}
208,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
208,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
208,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
208,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
208,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
209,6,Dig burrow,Sand Area,Adult,{},{}
209,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
209,1,Dig burrow,Sand Area,Adult,{},{}
209,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
209,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
209,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
209,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
209,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
210,6,Dig burrow,Sand Area,Adult,{},{}
210,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
210,1,Dig burrow,Sand Area,Adult,{},{}
210,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
210,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
210,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
210,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
210,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
211,6,Dig burrow,Sand Area,Adult,{},{}
211,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
211,1,Dig burrow,Sand Area,Adult,{},{5}
211,3,Low sitting/standing (stationary),Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
211,4,Low sitting/standing (stationary),Sand Area,Adult,{3;9;7;8},{10;8;3;9;7}
211,5,Dig burrow,Sand Area,Adult,{},{1}
211,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
211,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
211,10,None,Around Mound,Pup,{3;9;7;8},{4;8;3;9;7}
212,6,Dig burrow,Sand Area,Adult,{},{}
212,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
212,1,Dig burrow,Sand Area,Adult,{},{5}
212,2,Moving,Sand Area,Adult,{},{5}
212,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
212,5,Dig burrow,Sand Area,Adult,{},{1;2}
212,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
212,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
212,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
213,6,Dig burrow,Sand Area,Adult,{},{}
213,7,None,Around Mound,Pup,{3;10;9;8},{3;10;9;8}
213,1,Moving,Sand Area,Adult,{},{5}
213,2,Moving,Sand Area,Adult,{},{}
213,3,Low sitting/standing (stationary),Around Mound,Adult,{10;9;7;8},{10;9;7;8}
213,5,Dig burrow,Sand Area,Adult,{},{1}
213,8,None,Around Mound,Pup,{3;10;9;7},{3;10;9;7}
213,9,None,Around Mound,Pup,{3;10;7;8},{3;10;7;8}
213,10,None,Around Mound,Pup,{3;9;7;8},{3;9;7;8}
214,6,Dig burrow,Sand Area,Adult,{},{}
214,7,None,Around Mound,Pup,{4;10;8;3;9},{4;10;8;3;9}
214,1,Foraging,Sand Area,Adult,{},{}
214,2,Moving,Sand Area,Adult,{},{}
214,3,Interact with pup,Around Mound,Adult,{4;10;8;9;7},{4;10;8;9;7}
214,4,Low sitting/standing (stationary),Sand Area,Adult,{10;8;3;9;7},{10;8;3;9;7}
214,8,None,Around Mound,Pup,{4;10;3;9;7},{4;10;3;9;7}
214,9,None,Around Mound,Pup,{4;10;8;3;7},{4;10;8;3;7}
214,10,None,Around Mound,Pup,{4;8;3;9;7},{4;8;3;9;7}
215,6,Dig burrow,Sand Area,Adult,{},{}
215,7,None,Around Mound,Pup,{3;10;9;8},{10;8;3;9;2}
215,1,Moving,Sand Area,Adult,{},{}
215,2,Moving,Around Mound,Adult,{},{10;8;3;9;7}
215,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;8;9;7;2}
215,8,None,Around Mound,Pup,{3;10;9;7},{10;3;9;7;2}
215,9,None,Around Mound,Pup,{3;10;7;8},{10;8;3;7;2}
215,10,None,Around Mound,Pup,{3;9;7;8},{8;3;9;7;2}
216,6,Dig burrow,Sand Area,Adult,{},{}
216,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
216,1,Dig burrow,Sand Area,Adult,{},{5}
216,2,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
216,3,Interact with pup,Around Mound,Adult,{10;8;9;7;2},{10;8;9;7;2}
216,5,Dig burrow,Sand Area,Adult,{},{1}
216,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
216,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
216,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
217,6,Dig burrow,Sand Area,Adult,{},{}
217,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
217,1,Dig burrow,Sand Area,Adult,{},{5}
217,2,Moving,Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
217,3,Interact with pup,Around Mound,Adult,{10;8;9;7;2},{10;8;9;7;2}
217,5,Dig burrow,Sand Area,Adult,{},{1}
217,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
217,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
217,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
218,6,Dig burrow,Sand Area,Adult,{},{}
218,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
218,1,Dig burrow,Sand Area,Adult,{},{}
218,2,Low sitting/standing (stationary),Around Mound,Adult,{10;8;3;9;7},{10;8;3;9;7}
218,3,Interact with pup,Around Mound,Adult,{10;8;9;7;2},{10;8;9;7;2}
218,5,Dig burrow,Sand Area,Adult,{},{}
218,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
218,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
218,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
219,6,Dig burrow,Sand Area,Adult,{},{}
219,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
219,1,Dig burrow,Sand Area,Adult,{},{}
219,2,Groom,Around Mound,Adult,{10;9;7;8},{10;8;3;9;7}
219,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;8;9;7;2}
219,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
219,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
219,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
220,6,Dig burrow,Sand Area,Adult,{},{}
220,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
220,0,Moving,Sand Area,Adult,{},{}
220,1,Dig burrow,Sand Area,Adult,{},{}
220,2,Groom,Around Mound,Adult,{10;9;7;8},{10;8;3;9;7}
220,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;8;9;7;2}
220,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
220,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
220,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
221,6,Dig burrow,Sand Area,Adult,{},{}
221,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
221,0,Moving,Sand Area,Adult,{},{}
221,1,Dig burrow,Sand Area,Adult,{},{}
221,2,Groom,Around Mound,Adult,{10;9;7;8},{10;8;3;9;7}
221,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;8;9;7;2}
221,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
221,9,None,Around Mound,Pup,{10;8;3;7;2},{10;8;3;7;2}
221,10,None,Around Mound,Pup,{8;3;9;7;2},{8;3;9;7;2}
222,6,Dig burrow,Sand Area,Adult,{},{}
222,7,None,Around Mound,Pup,{10;8;3;9;2},{10;8;3;9;2}
222,0,Moving,Sand Area,Adult,{},{}
222,1,Dig burrow,Sand Area,Adult,{},{}
222,2,Groom,Around Mound,Adult,{10;9;7;8},{10;8;3;9;7}
222,3,Interact with pup,Around Mound,Adult,{10;9;7;8},{10;8;9;7;2}
222,8,None,Around Mound,Pup,{10;3;9;7;2},{10;3;9;7;2}
