Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
194,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
194,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
194,6,Foraging,Foraging,Adult,{},{1;9}
195,9,Foraging,Foraging,Adult,{},{6;1}
195,10,Foraging,Foraging,Adult,{4;2},{5;4;0;2}
195,0,Foraging,Foraging,Adult,{4;5},{4;10;5;2}
195,1,Foraging,Foraging,Adult,{},{6;9}
195,2,Foraging,Foraging,Adult,{10},{5;4;10;0}
195,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
195,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
195,6,Foraging,Foraging,Adult,{},{1;9}
196,9,Foraging,Foraging,Adult,{1},{6;1}
196,10,Foraging,Foraging,Adult,{4;2},{5;4;0;2}
196,0,Foraging,Foraging,Adult,{4;5},{4;10;5;2}
196,1,Foraging,Foraging,Adult,{9},{6;9}
196,2,Foraging,Foraging,Adult,{10},{5;4;10;0}
196,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
196,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
196,6,Foraging,Foraging,Adult,{},{1;9}
197,9,Foraging,Foraging,Adult,{1},{6;1}
197,10,Foraging,Foraging,Adult,{4;2},{5;4;0;2}
197,0,Foraging,Foraging,Adult,{4;5},{4;10;5;2}
197,1,Foraging,Foraging,Adult,{9},{6;9}
197,2,Foraging,Foraging,Adult,{10},{5;4;10;0}
197,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
197,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
197,6,Foraging,Foraging,Adult,{},{1;9}
198,9,Foraging,Foraging,Adult,{1},{6;1}
198,10,Foraging,Foraging,Adult,{4;2},{5;4;0;2}
198,0,Foraging,Foraging,Adult,{4;5},{4;10;5;2}
198,1,Foraging,Foraging,Adult,{9},{6;9}
198,2,Foraging,Foraging,Adult,{10},{5;4;10;0}
198,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
198,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
198,6,Foraging,Foraging,Adult,{},{1;9}
199,9,Foraging,Foraging,Adult,{1},{6;1}
199,10,Foraging,Foraging,Adult,{4;0;2},{5;4;0;2}
199,0,Foraging,Foraging,Adult,{4;10;5},{4;10;5;2}
199,1,Foraging,Foraging,Adult,{9},{6;9}
199,2,Foraging,Foraging,Adult,{10},{5;4;10;0}
199,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
199,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
199,6,Foraging,Foraging,Adult,{},{1;9}
200,9,Foraging,Foraging,Adult,{1},{6;1}
200,10,Moving,Foraging,Adult,{5;4;0},{5;4;0;2}
200,0,Foraging,Foraging,Adult,{4;10;5},{4;10;5;2}
200,1,Foraging,Foraging,Adult,{9},{6;9}
200,2,Foraging,Foraging,Adult,{},{5;4;10;0}
200,4,Foraging,Foraging,Adult,{5;10;0},{5;10;0;2}
200,5,Foraging,Foraging,Adult,{4;10;0},{4;10;0;2}
200,6,Foraging,Foraging,Adult,{},{1;9}
201,9,Foraging,Foraging,Adult,{1},{6;1}
201,10,Moving,Foraging,Adult,{5;0},{5;4;0}
201,0,Foraging,Foraging,Adult,{4;10;5},{4;10;5;2}
201,1,Foraging,Foraging,Adult,{6;9},{6;9}
201,2,Foraging,Foraging,Adult,{},{5;4;0}
201,4,Foraging,Foraging,Adult,{5;0},{5;10;0;2}
201,5,Foraging,Foraging,Adult,{4;10;0},{4;10;0;2}
201,6,Foraging,Foraging,Adult,{1},{1;9}
202,9,Foraging,Foraging,Adult,{},{6;1}
202,10,Moving,Foraging,Adult,{},{5;4;0}
202,0,Foraging,Foraging,Adult,{4;5},{4;10;5;2}
202,1,Foraging,Foraging,Adult,{6},{6;9}
202,2,Foraging,Foraging,Adult,{},{5;4;0}
202,4,Foraging,Foraging,Adult,{5;0},{5;10;0;2}
202,5,Foraging,Foraging,Adult,{4;0},{4;10;0;2}
202,6,Foraging,Foraging,Adult,{1},{1;9}
203,9,Foraging,Foraging,Adult,{},{6;1}
203,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
203,1,Foraging,Foraging,Adult,{6},{6;9}
203,2,Foraging,Foraging,Adult,{},{5;4;0}
203,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
203,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
203,6,Foraging,Foraging,Adult,{1},{1;9}
204,9,Foraging,Foraging,Adult,{},{6;1}
204,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
204,1,Foraging,Foraging,Adult,{6},{6;9}
204,2,Foraging,Foraging,Adult,{},{5;4;0}
204,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
204,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
204,6,Foraging,Foraging,Adult,{1},{1;9}
205,9,Foraging,Foraging,Adult,{},{6;1}
205,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
205,1,Foraging,Foraging,Adult,{6},{6;9}
205,2,Foraging,Foraging,Adult,{},{5;4;0}
205,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
205,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
205,6,Foraging,Foraging,Adult,{1},{1;9}
206,9,Foraging,Foraging,Adult,{},{1;2}
206,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
206,1,Foraging,Foraging,Adult,{6},{6;9}
206,2,Foraging,Foraging,Adult,{},{5;4;9;0}
206,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
206,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
206,6,Foraging,Foraging,Adult,{1},{1}
207,9,Foraging,Foraging,Adult,{},{1}
207,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
207,1,Foraging,Foraging,Adult,{},{6;9}
207,2,Foraging,Foraging,Adult,{},{5;4;0}
207,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
207,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
207,6,Foraging,Foraging,Adult,{},{1}
208,9,Foraging,Foraging,Adult,{},{1}
208,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
208,1,Foraging,Foraging,Adult,{},{6;9}
208,2,Foraging,Foraging,Adult,{},{5;4;0}
208,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
208,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
208,6,Foraging,Foraging,Adult,{},{1}
209,9,Foraging,Foraging,Adult,{},{1}
209,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
209,1,Foraging,Foraging,Adult,{},{9}
209,2,Foraging,Foraging,Adult,{},{5;4;0}
209,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
209,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
209,6,Moving,Foraging,Adult,{},{}
210,9,Foraging,Foraging,Adult,{},{1}
210,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
210,1,Foraging,Foraging,Adult,{},{9}
210,2,Foraging,Foraging,Adult,{},{5;4;0}
210,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
210,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
210,6,Moving,Foraging,Adult,{},{}
211,9,Foraging,Foraging,Adult,{},{1}
211,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
211,1,Foraging,Foraging,Adult,{},{9}
211,2,Foraging,Foraging,Adult,{},{5;4;0}
211,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
211,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
211,6,Moving,Foraging,Adult,{},{}
212,9,Foraging,Foraging,Adult,{},{1}
212,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
212,1,Foraging,Foraging,Adult,{},{9}
212,2,Foraging,Foraging,Adult,{},{5;4;0}
212,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
212,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
212,6,Moving,Foraging,Adult,{},{}
213,9,Foraging,Foraging,Adult,{},{1}
213,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
213,1,Foraging,Foraging,Adult,{},{9}
213,2,Foraging,Foraging,Adult,{},{5;4;0}
213,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
213,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
214,9,Foraging,Foraging,Adult,{},{1}
214,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
214,1,Foraging,Foraging,Adult,{},{9}
214,2,Foraging,Foraging,Adult,{},{5;4;0}
214,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
214,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
215,9,Foraging,Foraging,Adult,{},{1}
215,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
215,1,Foraging,Foraging,Adult,{},{9}
215,2,Foraging,Foraging,Adult,{},{5;4;0}
215,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
215,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
216,9,Foraging,Foraging,Adult,{},{1}
216,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
216,1,Foraging,Foraging,Adult,{},{9}
216,2,Foraging,Foraging,Adult,{},{5;4;0}
216,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
216,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
217,9,Foraging,Foraging,Adult,{},{1}
217,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
217,1,Foraging,Foraging,Adult,{},{9}
217,2,Foraging,Foraging,Adult,{},{5;4;0}
217,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
217,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
218,9,Foraging,Foraging,Adult,{},{1}
218,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
218,1,Foraging,Foraging,Adult,{},{9}
218,2,Foraging,Foraging,Adult,{},{5;4;0}
218,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
218,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
219,9,Foraging,Foraging,Adult,{},{1}
219,0,Foraging,Foraging,Adult,{4;5},{4;5;2}
219,1,Foraging,Foraging,Adult,{},{9}
219,2,Foraging,Foraging,Adult,{},{5;4;0}
219,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
219,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
220,9,Foraging,Foraging,Adult,{},{1}
220,1,Foraging,Foraging,Adult,{},{9}
220,2,Foraging,Foraging,Adult,{4},{4;5}
220,4,Foraging,Foraging,Adult,{5;2},{5;2}
220,5,Foraging,Foraging,Adult,{4},{4;2}
221,9,Foraging,Foraging,Adult,{},{1}
221,1,Foraging,Foraging,Adult,{},{9}
221,2,Foraging,Foraging,Adult,{4},{4;5}
221,4,Foraging,Foraging,Adult,{5;2},{5;2}
221,5,Foraging,Foraging,Adult,{4},{4;2}
222,9,Foraging,Foraging,Adult,{},{1}
222,1,Foraging,Foraging,Adult,{},{9}
222,2,Foraging,Foraging,Adult,{4},{4;5}
222,4,Foraging,Foraging,Adult,{5;2},{5;2}
222,5,Foraging,Foraging,Adult,{4},{4;2}
223,9,Foraging,Foraging,Adult,{},{1}
223,1,Foraging,Foraging,Adult,{},{9}
223,2,Foraging,Foraging,Adult,{4},{4;5}
223,4,Foraging,Foraging,Adult,{5;2},{5;2}
223,5,Foraging,Foraging,Adult,{4},{4;2}
224,9,Foraging,Foraging,Adult,{},{1}
224,1,Foraging,Foraging,Adult,{},{9}
224,2,Foraging,Foraging,Adult,{4},{4;5}
224,4,Foraging,Foraging,Adult,{5;2},{5;2}
224,5,Foraging,Foraging,Adult,{4},{4;2}
225,9,Foraging,Foraging,Adult,{},{1}
225,1,Foraging,Foraging,Adult,{},{9}
225,2,Foraging,Foraging,Adult,{4},{4;5}
225,4,Foraging,Foraging,Adult,{5;2},{5;2}
225,5,Foraging,Foraging,Adult,{4},{4;2}
226,9,Foraging,Foraging,Adult,{},{1}
226,1,Foraging,Foraging,Adult,{},{9}
226,2,Foraging,Foraging,Adult,{4},{4;5}
226,4,Foraging,Foraging,Adult,{5;2},{5;2}
226,5,Foraging,Foraging,Adult,{4},{4;2}
227,9,Foraging,Foraging,Adult,{},{1}
227,1,Foraging,Foraging,Adult,{},{9}
227,2,Foraging,Foraging,Adult,{4},{4;5}
227,4,Foraging,Foraging,Adult,{5;2},{5;2}
227,5,Foraging,Foraging,Adult,{4},{4;2}
228,9,Foraging,Foraging,Adult,{},{1}
228,1,Foraging,Foraging,Adult,{},{9}
228,2,Foraging,Foraging,Adult,{4},{4;5}
228,4,Foraging,Foraging,Adult,{5;2},{5;2}
228,5,Foraging,Foraging,Adult,{4},{4;2}
229,9,Foraging,Foraging,Adult,{},{1}
229,1,Foraging,Foraging,Adult,{},{9}
229,2,Foraging,Foraging,Adult,{4},{4;5}
229,4,Foraging,Foraging,Adult,{5;2},{5;2}
229,5,Foraging,Foraging,Adult,{4},{4;2}
230,9,Foraging,Foraging,Adult,{},{1}
230,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
230,1,Foraging,Foraging,Adult,{},{9}
230,2,Foraging,Foraging,Adult,{0},{5;4;0}
230,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
230,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
231,9,Foraging,Foraging,Adult,{1},{1}
231,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
231,1,Foraging,Foraging,Adult,{9},{9}
231,2,Foraging,Foraging,Adult,{0},{5;4;0}
231,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
231,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
232,9,Foraging,Foraging,Adult,{1},{1}
232,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
232,1,Foraging,Foraging,Adult,{9},{9}
232,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
232,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
232,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
233,9,Foraging,Foraging,Adult,{1},{1}
233,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
233,1,Foraging,Foraging,Adult,{9},{9}
233,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
233,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
233,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
234,9,Foraging,Foraging,Adult,{1},{1}
234,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
234,1,Foraging,Foraging,Adult,{9},{9}
234,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
234,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
234,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
235,9,Foraging,Foraging,Adult,{1},{1}
235,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
235,1,Foraging,Foraging,Adult,{9},{9}
235,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
235,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
235,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
236,9,Foraging,Foraging,Adult,{1},{1}
236,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
236,1,Foraging,Foraging,Adult,{9},{9}
236,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
236,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
236,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
237,9,Foraging,Foraging,Adult,{1},{1}
237,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
237,1,Moving,Foraging,Adult,{9},{9}
237,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
237,4,Foraging,Foraging,Adult,{5;0;2},{5;0;2}
237,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
238,9,Foraging,Foraging,Adult,{1},{1}
238,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
238,1,Moving,Foraging,Adult,{9},{9}
238,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
238,4,Moving,Foraging,Adult,{5;0;2},{5;0;2}
238,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
239,9,Foraging,Foraging,Adult,{1},{1}
239,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
239,1,Moving,Foraging,Adult,{9},{9}
239,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
239,4,Moving,Foraging,Adult,{5;0;2},{5;0;2}
239,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
240,9,Foraging,Foraging,Adult,{1},{1}
240,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
240,1,Foraging,Foraging,Adult,{9},{9}
240,2,Foraging,Foraging,Adult,{0},{5;4;0}
240,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
240,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
241,9,Foraging,Foraging,Adult,{1},{1}
241,0,Foraging,Foraging,Adult,{4;2},{4;5;2}
241,1,Foraging,Foraging,Adult,{9},{9}
241,2,Foraging,Foraging,Adult,{0},{5;4;0}
241,4,Foraging,Foraging,Adult,{5;0},{5;0;2}
241,5,Foraging,Foraging,Adult,{4},{4;0;2}
242,9,Foraging,Foraging,Adult,{1},{1}
242,0,Foraging,Foraging,Adult,{4;5;2},{4;5;2}
242,1,Foraging,Foraging,Adult,{9},{9}
242,2,Foraging,Foraging,Adult,{0},{5;4;0}
242,4,Moving,Foraging,Adult,{5;0},{5;0;2}
242,5,Foraging,Foraging,Adult,{4;0},{4;0;2}
243,9,Foraging,Foraging,Adult,{1},{1}
243,0,Foraging,Foraging,Adult,{5;2},{4;5;2}
243,1,Foraging,Foraging,Adult,{9},{9}
243,2,Foraging,Foraging,Adult,{4;0},{5;4;0}
243,4,Moving,Waiting Area,Adult,{2},{5;0;2}
243,5,Foraging,Foraging,Adult,{0},{4;0;2}
244,9,Foraging,Foraging,Adult,{1},{1}
244,0,Foraging,Foraging,Adult,{5;2},{5;2}
244,1,Foraging,Foraging,Adult,{9},{9}
244,2,Foraging,Foraging,Adult,{0},{5;0}
244,4,Moving,Waiting Area,Adult,{},{}
244,5,Foraging,Foraging,Adult,{0},{0;2}
245,9,Foraging,Foraging,Adult,{1},{1}
245,0,Foraging,Foraging,Adult,{5;2},{5;2}
245,1,Foraging,Foraging,Adult,{9},{9}
245,2,Foraging,Foraging,Adult,{0},{5;0}
245,4,Moving,Waiting Area,Adult,{},{}
245,5,Foraging,Foraging,Adult,{0},{0;2}
246,9,Foraging,Foraging,Adult,{1},{1}
246,0,Foraging,Foraging,Adult,{5;2},{5;2}
246,1,Foraging,Foraging,Adult,{9},{9}
246,2,Foraging,Foraging,Adult,{0},{5;0}
246,4,Moving,Waiting Area,Adult,{},{}
246,5,Foraging,Foraging,Adult,{0},{0;2}
247,9,Foraging,Foraging,Adult,{1},{1}
247,0,Foraging,Foraging,Adult,{5;2},{5;2}
247,1,Foraging,Foraging,Adult,{9},{9}
247,2,Foraging,Foraging,Adult,{0},{5;0}
247,4,Moving,Waiting Area,Adult,{},{}
247,5,Foraging,Foraging,Adult,{0},{0;2}
248,9,Foraging,Foraging,Adult,{1},{1}
248,0,Foraging,Foraging,Adult,{5;2},{5;2}
248,1,Foraging,Foraging,Adult,{9},{9}
248,2,Foraging,Foraging,Adult,{0},{5;0}
248,5,Foraging,Foraging,Adult,{0},{0;2}
248,6,Moving,Foraging,Adult,{},{}
249,9,Foraging,Foraging,Adult,{1},{1}
249,0,Foraging,Foraging,Adult,{5;2},{5;2}
249,1,Foraging,Foraging,Adult,{9},{9}
249,2,Foraging,Foraging,Adult,{0},{5;0}
249,4,Moving,Waiting Area,Adult,{},{}
249,5,Foraging,Foraging,Adult,{0},{0;2}
249,6,Moving,Foraging,Adult,{},{}
250,9,Foraging,Foraging,Adult,{6;1},{6;1}
250,0,Foraging,Foraging,Adult,{5;2},{5;2}
250,1,Foraging,Foraging,Adult,{9},{6;9;2}
250,2,Foraging,Foraging,Adult,{0},{5;1;0}
250,4,Moving,Waiting Area,Adult,{},{}
250,5,Foraging,Foraging,Adult,{0},{0;2}
250,6,Moving,Foraging,Adult,{9},{1;9}
251,9,Foraging,Foraging,Adult,{1},{1}
251,0,Foraging,Foraging,Adult,{5;2},{5;2}
251,1,Foraging,Foraging,Adult,{9},{9;2}
251,2,Foraging,Foraging,Adult,{0},{5;1;0}
251,4,Moving,Waiting Area,Adult,{},{}
251,5,Foraging,Foraging,Adult,{0},{0;2}
252,9,Foraging,Foraging,Adult,{1},{6;1}
252,0,Foraging,Foraging,Adult,{5;2},{5;2}
252,1,Foraging,Foraging,Adult,{9},{9;2}
252,2,Foraging,Foraging,Adult,{0},{5;1;0}
252,4,Moving,Door,Adult,{},{}
252,5,Foraging,Foraging,Adult,{0},{0;2}
252,6,Moving,Waiting Area,Adult,{},{9}
253,9,Foraging,Foraging,Adult,{1},{6;1}
253,0,Foraging,Foraging,Adult,{5;2},{6;5;2}
253,1,Foraging,Foraging,Adult,{9},{6;9;2}
253,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
253,4,Foraging,Door,Adult,{},{}
253,5,Foraging,Foraging,Adult,{0},{6;0;2}
253,6,Moving,Foraging,Adult,{2},{1;5;9;0;2}
254,9,Foraging,Foraging,Adult,{1},{1}
254,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
254,1,Foraging,Foraging,Adult,{9},{6;9;2}
254,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
254,4,Foraging,Door,Adult,{},{}
254,5,Foraging,Foraging,Adult,{0},{6;0;2}
254,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
255,9,Foraging,Foraging,Adult,{1},{1}
255,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
255,1,Foraging,Foraging,Adult,{9},{6;9;2}
255,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
255,4,Foraging,Door,Adult,{},{}
255,5,Foraging,Foraging,Adult,{0},{6;0;2}
255,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
256,9,Foraging,Foraging,Adult,{},{1}
256,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
256,1,Foraging,Foraging,Adult,{},{6;9;2}
256,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
256,4,Foraging,Door,Adult,{},{}
256,5,Foraging,Foraging,Adult,{0},{6;0;2}
256,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
257,9,Foraging,Foraging,Adult,{},{1}
257,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
257,1,Foraging,Foraging,Adult,{},{6;9;2}
257,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
257,4,Foraging,Door,Adult,{},{}
257,5,Foraging,Foraging,Adult,{0},{6;0;2}
257,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
258,9,Foraging,Foraging,Adult,{},{1}
258,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
258,1,Foraging,Foraging,Adult,{},{6;9;2}
258,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
258,4,Foraging,Door,Adult,{},{}
258,5,Foraging,Foraging,Adult,{0},{6;0;2}
258,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
259,9,Foraging,Foraging,Adult,{},{1}
259,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
259,1,Foraging,Foraging,Adult,{},{6;9;2}
259,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
259,4,Foraging,Door,Adult,{},{}
259,5,Foraging,Foraging,Adult,{0},{6;0;2}
259,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
260,9,Foraging,Foraging,Adult,{},{1}
260,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
260,1,Foraging,Foraging,Adult,{},{6;9;2}
260,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
260,4,Foraging,Door,Adult,{},{}
260,5,Foraging,Foraging,Adult,{0},{6;0;2}
260,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
261,9,Foraging,Foraging,Adult,{},{1}
261,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
261,1,Foraging,Foraging,Adult,{},{6;9;2}
261,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
261,4,Foraging,Door,Adult,{},{}
261,5,Foraging,Foraging,Adult,{0},{6;0;2}
261,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
262,9,Foraging,Foraging,Adult,{},{1}
262,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
262,1,Foraging,Foraging,Adult,{},{6;9;2}
262,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
262,4,Foraging,Door,Adult,{},{}
262,5,Foraging,Foraging,Adult,{0},{6;0;2}
262,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
263,9,Foraging,Foraging,Adult,{},{1}
263,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
263,1,Foraging,Foraging,Adult,{},{6;9;2}
263,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
263,4,Foraging,Door,Adult,{},{}
263,5,Foraging,Foraging,Adult,{0},{6;0;2}
263,6,Foraging,Foraging,Adult,{0;2},{5;1;0;2}
264,9,Foraging,Foraging,Adult,{},{1}
264,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
264,1,Foraging,Foraging,Adult,{},{6;9;2}
264,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
264,4,Foraging,Door,Adult,{},{}
264,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
264,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
265,9,Foraging,Foraging,Adult,{},{1}
265,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
265,1,Foraging,Foraging,Adult,{},{6;9;2}
265,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
265,4,Foraging,Door,Adult,{},{}
265,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
265,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
266,9,Foraging,Foraging,Adult,{},{1}
266,0,Foraging,Foraging,Adult,{6;5;2},{6;5;2}
266,1,Moving,Foraging,Adult,{},{6;9;2}
266,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
266,4,Foraging,Door,Adult,{},{}
266,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
266,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
267,9,Foraging,Foraging,Adult,{},{1}
267,0,Foraging,Foraging,Adult,{6;5;2},{6;1;5;2}
267,1,Moving,Foraging,Adult,{},{6;9;0;2}
267,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
267,4,Foraging,Door,Adult,{},{}
267,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
267,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
268,9,Foraging,Foraging,Adult,{},{1}
268,0,Foraging,Foraging,Adult,{6;5;2},{6;1;5;2}
268,1,Foraging,Foraging,Adult,{},{6;9;0;2}
268,2,Foraging,Foraging,Adult,{6;0},{5;6;1;0}
268,4,Foraging,Door,Adult,{},{}
268,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
268,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
269,9,Foraging,Foraging,Adult,{},{1}
269,0,Foraging,Foraging,Adult,{6;5;2},{6;1;5;2}
269,1,Foraging,Foraging,Adult,{2},{6;9;0;2}
269,2,Foraging,Foraging,Adult,{6;1;0},{5;6;1;0}
269,4,Foraging,Door,Adult,{},{}
269,5,Foraging,Foraging,Adult,{6;0},{6;0;2}
269,6,Foraging,Foraging,Adult,{5;0;2},{5;1;0;2}
270,9,Foraging,Foraging,Adult,{},{1}
